잃은 느낌,-1,2
잃은 상태,-1,2
잃을,-1,2
잃을 정도,-1,2
임신구토,-1,0
임질,-1,0
입가에 웃음,2,1
입담 좋,2,1
입맛을 잃,-1,2
입맛이 떨어,-1,2
입맛이 없,-1,2
입맛이 없어,-1,2
입맛이 없으,-1,2
입을 가볍,-1,5
입을 경망,-2,5
입을 나불,-1,5
입을 너불,-1,5
입을 방정맞,-2,5
입을 삐쭉,-1,5
입을 예쁘게,2,1
입을 함부로,-1,5
입이 쓰,-1,5
잇몸이 붓고,-1,2
잇지 못할,-1,0
잉여,-1,2
ㅈㄹ,-1,5
ㅈㅅ,-1,2
자격을 박탈,-1,5
자격을 얻,1,5
자격이 없,-1,5
자괴,-2,2
자괴감,-2,2
자긍,1,1
자긍심,1,1
자기중심적,-1,5
자기편을 배신,-2,5
자랑스,1,1
자랑자랑,1,1
자부하,1,1
자비,1,1
자비로,1,1
자비의,1,1
자빠지,-1,3
자빠지는,-1,3
자상,2,1
자상하다,2,1
자세하고 정확,1,1
자신 있게,1,1
자신감,1,1
자신하,1,1
자애로,2,1
자애를,2,1
자애를 베푸,2,1
자연 그대로,1,1
자연스러워,1,1
자연스럽,1,1
자연스럽지 못,-1,4
자연스럽지 아니,-1,4
자연스럽지 않,-1,4
자연의 아름다운,1,1
자유가 제한,-1,4
자유로운,1,1
자유롭게,1,1
자유를 침해,-1,4
자제력을 잃,-1,5
자제력을 잃어,-1,5
자주 사용,1,1
자주 앓,-1,2
자주 하다,1,1
자증,-1,5
자지 못하는,-1,5
자지러지,1,1
자지러지도록,-1,5
자지러질,-1,5
자질,1,1
자질구레,-1,0
자질구레한,-1,0
자책,-1,5
자책하,-1,5
자폐,-2,2
자포자기,-1,5
자포자기하,-1,5
자폭,-1,5
자해,-2,5
자해하,-1,5
작고 귀여운,2,1
작붕,-1,4
작품이 사랑받,1,1
잔꾀,-1,5
잔소리,-1,5
잔소리나 푸념,-1,5
잔소리,-1,5
잔소리를 하,-1,5
잔인,-2,5
잔인하,-2,5
잔인한,-2,5
잘,1,1
잘 간직하여,2,1
잘 다듬어,2,1
잘 다스려,2,1
잘 다스리,2,1
잘 다스림,2,1
잘 대우,2,1
잘 먹,2,1
잘 먹다,2,1
잘 먹음,2,1
잘 모르,-1,0
잘 몰라,-1,0
잘 못하,-2,0
잘 받아,2,1
잘 보살펴,2,1
잘 사귀,2,1
잘 살려,2,1
잘 살핌,2,1
잘 싸우,1,1
잘 싸움,1,1
잘 아는,2,1
잘 알다,2,1
잘 알아,2,1
잘 익어,2,1
잘 익다,2,1
잘 있는,2,1
잘 자라,2,1
잘 정돈,2,1
잘 조화,2,1
잘 지내,2,1
잘 지켜,2,1
잘 진행,2,1
잘 처리,2,1
잘 팔리,2,1
잘 해낼,2,1
잘난 체,-1,5
잘난 체하,-1,5
잘되고,2,1
잘되다,2,1
잘되어,2,1
잘되지 못,-1,0
잘되지 않,-1,2
잘된,2,1
잘될,2,1
잘됨,2,1
잘먹,2,1
잘못,-2,5
잘못 기입,-1,5
잘못 생각,-2,5
잘못 써서,-2,5
잘못 판단,-2,5
잘못되기,-2,5
잘못되,-2,5
잘못되는,-2,5
잘못되어,-2,5
잘못되었,-2,5
잘못되었을,-2,5
잘못되지 아니,2,1
잘못된,-2,5
잘못된 견해,-2,5
잘못에,-2,5
잘못에 대하여,-2,5
잘못을,-2,5
잘못을 고쳐,1,1
잘못을 깨치,0,0
잘못을 꾸짖,-2,5
잘못을 뉘우치,1,1
잘못을 용서,1,1
잘못을 인정,1,1
잘못을 저지르,-2,5
잘못을 지적받,-2,5
잘못이,-2,5
잘못이 생겨,-2,5
잘못이나,-2,5
잘못이나 결함,-2,5
잘못하,-2,5
잘못해,-2,5
잘못하다가는,-2,5
잘못하면,-2,5
잘못하여,-2,5
잘못함,-2,5
잘빠진,1,1
잘생겨,2,1
잘생겼,2,1
잘생기,2,1
잘생긴,1,1
잘하는,2,1
잘하는 것,2,1
잘하는 능력,2,1
잘하다,2,1
잘하지 못,-2,4
잘한,2,1
잘한 일,2,1
잘해,2,1
잘해 나가,2,1
잘해 내,2,1
잘해 내지 못,-2,4
잡념을 없애,1,1
잡되고,-2,5
잡되고 상스럽,-2,5
잡스러운,-2,5
잡스럽,-2,5
잡스럽게,-2,5
잡스럽다,-2,5
잡아 뜯,-1,5
장난삼아,-1,5
장난,-1,5
장난스럽,-1,5
장난이 심,-1,5
장애,-2,2
장애가,-2,2
장애로,-2,2
장애를,-2,2
장애물,-2,2
장애물을 헤,1,1
장애인,-2,0
장엄한,2,1
장점,2,1
장하다,2,1
장학금,1,1
재난,-2,4
재능,1,1
재물을 탐내,-1,5
재물을 탐하,-1,5
재물이 넉넉,1,1
재미,1,1
재미가 없,-2,5
재미가 있,2,1
재미를 붙,1,1
재미없,-2,5
재미 없,-2,5
재미있,2,1
재밌는,2,1
재발,-1,0
재산이 넉넉,1,1
재수 없,-2,5
재앙,-2,4
재앙이,-2,4
재주,1,1
재촉,-1,5
재촉하,-1,5
재치,1,1
재치 있,1,1
재치가 있,1,1
재치있,1,1
재해,-2,2
저급,-1,5
저는,-1,2
저렴,1,1
저리,-1,2
저리거,-1,2
저리고,-1,2
저리다,-1,2
저린,-1,2
저릿,-1,2
저버리,-2,2
저주,-2,5
저주의,-2,5
저주하,-2,5
저주받,-2,5
저지른,-1,4
저질러,-2,4
저품질,-1,4
저하,-1,5
저하되,-1,5
적극,1,1
적극적,1,1
적당,1,1
적당하지 않,-2,0
적당히 좋,1,1
적대적,-2,5
적의 앞잡이,-1,5
적절치 아니하다,-2,4
적절,1,1
적절하게,1,1
적절한,2,1
적절한 예,1,1
적절히,2,1
적합,1,1
적합하,1,1
적합하도록,1,1
적확,1,1
적확한,1,1
전문가,1,1
전문적,1,1
전염되,-2,4
전염병,-1,4
전전긍긍,-2,4
전혀 모르,-1,0
전혀 없,-1,0
절개,1,1
절거나,-1,2
절다,-1,2
절도질,-2,5
절망,-2,2
절망스럽,-2,2
절망,-2,2
절망에,-2,2
절망으로,-2,2
절망적,-2,2
절망하다,-2,2
절며,-1,2
절면서,-1,2
절박,-1,4
절실,0,0
절실하,0,0
절절매,-1,4
절친,2,1
젊고,1,1
젊고 건강,1,1
젊다,1,1
젊은,2,1
점잖,2,1
점잖고,2,1
점잖다,2,1
점잖은,2,1
점잖이,2,1
점잖이 아니,-2,2
점잖지 못,-1,2
점잖지 못하게,-1,2
점잖지 못하고,-2,2
점잖지 못한,-1,2
점잖지 않,-1,2
접대,1,1
접대함,1,1
정,1,1
정결,1,1
정겹,2,1
정겹고,2,1
정겹다,2,1
정교,1,1
정교하,2,1
정교한,1,1
정다운,2,1
정답,2,1
정답고,2,1
정답다,2,1
정답지 않,-2,2
정당,1,1
정당하지 못,-2,5
정당하지 않,-2,5
정당한,1,1
정도가 높,1,1
정도가 심,-1,5
정도가 심하,-1,5
정도가 지나쳐,-1,5
정도가 지나친,-1,5
정돈,1,1
정돈되지 아니,-2,4
정돈이 되지 아니,-2,4
정돈하,1,1
정밀,1,1
정밀하지 못,-1,4
정분,1,1
정분이 나,1,1
정분이 두텁,1,1
정상,1,1
정성껏,1,1
정성스럽,1,1
정성스레,1,1
정성으로,2,1
정성을,1,1
정성을 다,1,1
정성을 들,1,1
정성이,1,1
정성,1,1
정성이나,1,1
정신 분열병,-2,0
정신 질환,-2,0
정신병,-2,5
정신병 환자,-1,5
정신없,-1,4
정신없이,-1,4
정신을 못 차리,-2,4
정신을 잃,-2,4
정신을 잃는,-1,4
정신을 잃을,-1,4
정신이 나가,-1,4
정신이 나간,-1,4
정신이 멀쩡,1,1
정신이 멍,-1,4
정신이 아득,-1,4
정신이 아찔,-1,4
정신이 없,-1,4
정신이 혼미,-1,4
정신이 흐려,-1,4
정신이 흐리,-1,4
정신이 흐릿,-1,4
정신적 고통,-2,4
정신질환,-2,0
정연,1,1
정열,1,1
정을 떼,-1,2
정을 통하,1,1
정의롭,1,1
정의,1,1
정이 깊,1,1
정이 두텁,2,1
정이 들,1,1
정이 많,1,1
정이 맺어지,1,1
정이 맺어짐,1,1
정이 없,-1,0
정없,-1,0
정정당당,2,1
정중,1,1
정직하지 못,-1,5
정처 없,-1,2
정치선동,1,1
정확,1,1
정확하,1,1
정확한,1,1
제대로,1,1
제때에,1,1
제맛,1,1
제멋대로,-1,5
제법,2,1
제한,-1,5
제한적,-2,5
제한적인,-2,5
제힘에 겨운,-1,2
제힘에 겨워,-1,2
조급,-1,4
조급하,-1,4
조급한,-1,4
조급해,-1,4
조롱,-1,5
조르다,-1,0
조르는,-1,0
조르,-1,0
조리 없,-2,0
조리 없이,-2,0
조리 있,1,1
조마조마,-1,4
조바심,-1,4
조심,-1,4
조심함,-1,4
조잡,-1,5
조잡한,-1,5
조화,2,1
족쳐,-2,5
존경,1,1
존귀,2,1
존망,-1,5
존멸,-1,5
존못,-2,5
존속,0,0
존예,2,1
존잘,2,1
존중,1,1
졸도,-2,3
졸임,-1,0
좀도둑,-1,5
좀스러,-2,5
좀스럽,-2,5
좁은 소견,-1,0
종기,-1,2
종말,-1,4
종횡무진,0,0
좆같,-2,5
좆같이,-2,5
좆다,-1,4
좋거나,2,1
좋,2,1
좋게,2,1
좋고,2,1
좋다,2,1
좋아,2,1
좋아하,2,1
좋아함,2,1
좋아해,2,1
좋네,2,1
좋은,2,1
좌빨,-1,5
좌욕,-2,0
좌절,-2,2
좌절하,-2,2
죄,-2,5
죄 있는,-2,5
죄가,-2,5
죄를,-2,5
죄를 고백,1,1
죄를 저지르,-2,5
죄를 저지름,-2,5
죄를 지어,-2,5
죄를 지은,-2,5
죄를 짓,-2,5
죄범,-2,5
죄송,-1,2
죄수,-2,5
죄스럽,-2,2
죄악,-2,4
죄어,-1,4
죄어서,-1,4
죄업,-2,5
죄에,-2,4
죄의식,-2,2
죄인,-2,2
죄지은,-2,2
주눅,-1,2
주눅들,-1,2
주작,-1,5
주저앉,-1,2
주저,-1,4
주저하,-1,4
주제넘,-2,5
주책없,-1,5
주춤,-1,4
죽게,-1,2
죽는,-1,2
죽다,-1,2
죽어,-1,2
죽었,-1,2
죽여,-1,5
죽은,-1,4
죽을맛,-1,4
죽음,-1,4
죽이,-1,5
죽임,-2,5
줏대 없,-2,2
중독,-1,4
중병,-2,2
중상,-2,2
중생을 구제,1,1
중생을 이롭,2,1
중심을 잃,-1,4
중얼거리,-1,0
중요,1,1
중풍,-2,2
중한 병,-2,2
즐거운,2,1
즐거움,2,1
즐거워,2,1
즐겁,2,1
즐겨,2,1
즐기,2,1
즐김,2,1
증오,-2,5
증오심,-2,5
증오해,-2,5
지겨워,-2,5
지겨운,-2,5
지겹,-2,5
지긋지긋,-1,5
지껄이,-1,5
지껄여,-1,5
지나치,-1,4
지나친,-2,4
지독,-2,5
지독한,-1,5
지루,-1,2
지루해,-1,2
지루한,-1,2
지루하,-1,2
지못미,-1,2
지옥,-2,4
지저분,-2,4
지적,2,1
지적인,2,1
지지,-1,0
지쳐,-1,2
지쳐서,-1,2
지쳤,-1,2
지치고,-1,2
지친,-1,2
지혜,2,1
지혜가,2,1
지혜로,2,1
지혜롭,2,1
지혜를,2,1
지혜,2,1
진국,2,1
진귀,2,1
진귀하,2,1
진리,1,1
진리를,1,1
진리와,1,1
진물,-1,0
진실,1,1
진실된,1,1
진실한,1,1
진저리,-2,5
진절머리,-2,5
진정,1,1
진정이 안,1,1
진중하지 못,-1,0
진지충,-1,5
진취적,1,1
질겁,-1,4
질기다,0,0
질리다,-1,5
질림,-1,5
질병,-2,0
질병을,-1,0
질병이,-2,0
질색,-2,5
질서 없,-2,4
질서가 없,-1,4
질이 나쁘,-2,5
질질 끌,-1,0
질질 울,-1,2
질투,-1,5
질환,-2,0
짐승,-1,5
집적,-2,5
집착,-1,5
짓궂,-2,5
짓눌러,-1,0
짓무르,-1,0
짓물러,-1,0
짓밟다,-1,5
징그러,-1,4
징그럽,-1,4
징징,-1,5
짖궂,-2,5
ㅉㅉ,-1,5
짜릿,1,1
짜증,-2,5
짜증나,-2,5
짜증난,-2,5
짜증내,-2,5
짜지다,-1,5
짝남,1,1
짝녀,1,1
짧다,-1,0
쩔쩔매,-2,4
쩝쩝,-2,5
쪼들린,-2,4
쭈그러,-1,0
쭈그러들,-1,0
쭈글쭈글,-1,0
찌그러,-1,0
찌꺼기,-1,0
찌들고,-1,0
찌르듯,-1,0
찌푸리,-1,5
찐따,-1,2
찔찔,-1,2
찝쩍,-2,5
찝찝,-2,4
찡그리,-1,5
찡찡,-1,2
찡찡이,-1,2
찡찡한,-1,2
찢,-1,0
찢어,-1,0
ㅊㅋ,1,1
차가워,-1,0
차도남,1,1
차도녀,1,1
차마,-1,5
차별 없이,1,1
착실,2,1
착실한,2,1
착잡,-2,2
착착,1,1
착취,-1,5
착하다,2,1
착한,2,1
찬란,2,1
찬란하,2,1
찬미,2,1
찬미하,2,1
찬미한,2,1
찬사,1,1
찬양,2,1
찬양하,2,1
찬양함,2,1
찬찬,1,1
참견,-1,5
참다못,-1,5
참다못해,-1,5
참다운,2,1
참담,-1,2
참되,2,1
참된,2,1
참신,1,1
참신한,2,1
참으로,1,1
참을 수 없,-1,5
참을성이 없,-1,5
참지 못,-1,5
참형,-2,5
참혹,-2,5
참회,1,1
창녀,-2,5
창렬,-1,5
창백,-1,2
창의,1,1
창조적,1,1
창피,-2,2
창황하,-2,4
채신없,-2,2
책망,-2,5
책임 죄를,-1,5
책임감 있,2,1
책임감있,1,1
책임감없,-2,5
책임감 없,-2,5
책임을 회피,-1,4
책임지,1,0
처량,-2,2
처리를 못,-2,0
처벌,-2,5
처벌하,-2,5
처벌해,-2,5
처연,-2,2
처지가 나빠,-2,2
처지가 안되,-2,2
처지는,-1,0
처참,-2,4
천박,-2,5
천사,1,1
천식,-1,0
천진,1,1
천하고,-1,5
천하다,-1,5
천한,-1,5
철없,-1,2
철저,1,1
철저하지 못,-2,0
철저하지 않,-2,0
철컹철컹,-1,4
청결,2,1
청정하며,1,1
체면이 깍이,-2,5
체면이 깎일,-2,5
쳐들어,-1,5
쳐부수,-1,5
초라하,-2,2
초라한,-2,2
초상이,-2,2
초월,1,1
초조,-1,4
초조하,-1,4
초조한,-1,4
초조해,-1,4
촌스러,-1,0
촌스럽,-1,0
촐랑,-1,5
촐싹,-1,5
총명,2,1
최고,2,1
최고급,2,1
최상,1,1
최상급,2,1
최상의,2,1
최악,-2,5
최저가,1,1
최적,1,1
최적화,1,1
추궁,-1,0
추근,-2,0
추악,-2,5
추운,-1,0
추워,-1,0
추위,-1,0
추잡,-2,5
추저분,-2,5
추진,1,1
추천,1,1
추하,-2,5
축냄,-1,5
축복,2,1
축하,2,1
출려,2,1
출세,2,1
출혈,-1,0
출혈이 심,-1,4
춤,1,1
춤 추다,1,1
춥거나,-1,0
충격,-1,3
충공깽,-1,3
충동적,-1,3
충분,1,0
충분하지 못,-2,4
충분하지 않,-2,4
충성,1,1
충실하지 않,-2,0
충족,2,1
충치,-1,0
취약,-2,4
취약한,-2,4
취존,1,1
취직,2,1
취향 저격,1,1
측은,1,1
측은지심,-2,2
치매,-1,0
치밀어,-1,5
치밀어 오르,-1,5
치밀어 올라,-1,5
치밀하지 못,-2,5
치사,-2,5
치사하,-2,5
치사해,-2,5
치욕,-2,5
치욕스럽,-2,5
치우치게,-1,0
치통,-1,0
칙칙,-1,2
친구,1,1
친근하,2,1
친근한,2,1
친밀하,2,1
친밀한,2,1
친밀함,2,1
친밀,2,1
친숙,1,1
친애,2,1
친절,2,1
친절하,2,1
친절한,2,1
친하게,2,1
친하게 지내,2,1
친하다,2,1
친한,2,1
친화,2,1
칠칠하지 못,-1,2
칠칠치 못,-1,2
칠칠,2,1
침울,-2,2
침을 뱉,-1,0
침착하지 못,-1,4
침체,-1,2
침침,-1,0
침침한,-1,0
침침해,-1,0
침해,-1,5
침해당,-1,5
침해한,-1,5
칭송,2,1
칭송할,2,1
칭송함,2,1
칭찬,2,1
칭찬받,2,1
칭찬하,2,1
칭찬할,2,1
칭찬함,2,1
칭찬해,1,1
ㅋㄷ,1,1
칼빵,-2,4
캄캄한,-1,4
캐리,1,1
캣맘,1,1
컴컴,-1,4
컹스,-1,0
케미,1,1
코와이네,-1,0
콜록콜록,-1,0
쾌감,1,1
쾌조,1,1
쾌활,1,1
쾌활하,2,1
쾌활한,2,1
크게 감동,2,1
크게 감동함,2,1
크게 감탄,2,1
크게 실망,-2,2
크게 실망함,-2,2
크게 움츠러,-1,4
크게 웃,2,1
크게 위태로움,-2,4
크게 칭찬,2,1
크게 칭찬함,2,1
크고 아름다워,2,1
크고 아름답,2,1
크고 웅장,1,1
크고 튼튼,1,1
크고 힘차,1,1
크다,1,1
큰 결함,-2,4
큰 공덕,2,1
큰 덕,2,1
큰 불행,-2,2
큰 성과,2,1
큰 수익,2,1
큰 재주,2,1
큰 칭찬,2,1
큰 타격,-2,5
클라스,1,1
키가 커서,1,1
킹왕짱,2,1
타격을,-2,5
타당하다,1,1
타당한,1,1
타들어,-1,4
타들어 가는,-1,4
타륵,1,1
타분하다,-2,0
타협점,1,1
탁 트여,1,1
탁 트이,1,1
탁월하다,2,1
탁월한,1,1
탁하다,-2,4
탄력,1,1
탄력적,1,1
탄력이,1,1
탄력이 있,1,1
탄복하다,2,1
탄복할,2,1
탄복할 만하다,2,1
탄복함,2,1
탄식,-2,2
탄식하,-2,2
탄식할,-2,2
탄식함,-2,2
탄탄하다,1,1
탈,-1,0
탈 따위가,-1,0
탈 없이,1,1
탈영,-1,5
탈음증,-1,0
탈이,-1,2
탈이 나서,-1,2
탈이 생겨서,-1,2
탈이 생기다,-1,2
탈이 없다,0,0
탈이 없이,1,1
탈진,-1,2
탐관오리가,-1,5
탐내,-1,0
탐묵,-1,0
탐스러,2,1
탐스럽,2,1
탐욕,-2,5
탐욕스,-2,5
탐욕이 많,-2,5
탐탁지 아니,-2,5
탐탁지 않,-2,5
탐하는,-1,5
탐하다,-1,5
탐하여,-1,5
탓하거나,-1,5
탓하거나 불평을,-2,5
탓하다,-1,5
탕진잼,-1,5
탕평,1,1
탕평하다,1,1
태평,-1,1
태평하,1,1
태평한,1,1
터무니없,-2,5
텁텁,-1,0
토끼다,-1,5
토라져,-1,5
토라지,-1,5
토라져서,-1,5
토라지는,-1,5
토라지다,-1,5
토하고,-1,4
토하는,-1,4
토하다,-1,4
토나와,-1,4
토나온,-1,4
토할,-1,4
통과,1,1
통달,1,1
통달하,1,1
통달해,1,1
통달한,1,1
통원,-1,0
통증,-1,2
통쾌,2,1
통쾌하,2,1
통쾌하다,2,1
통탄,-2,2
통하다,1,1
투덜,-1,5
투덜투덜,-1,5
투덜거리,-1,5
투덜대,-1,5
투덜대다,-1,5
투박,-1,0
퉁명,-2,5
퉁퉁,-1,0
트렌디,1,1
트롤,-1,4
트집,-1,5
트집을,-1,5
특권,2,1
특별,1,1
특별하,-1,0
특별한,1,1
특별해,1,1
특별히,1,1
특이,1,1
특출하게,1,1
특출,1,1
튼튼,1,1
튼튼하,1,1
튼튼하다,1,1
튼튼하여,1,1
튼튼히,1,1
틀딱,-1,5
틀딱충,-1,5
틀리다,-1,5
틀린,-1,5
틀어지다,-1,2
틀어진,-1,2
티 없이,1,1
티가 없다,1,1
티격태격,-1,5
파괴,-2,5
파오후,-1,5
파오후 쿰척쿰척,-1,5
파울,-2,0
팔다리가 붓,-1,2
팔다리가 쑤시,-1,2
팔자 사나운,-2,4
팔팔,1,1
패가망신,-1,5
패배,-1,4
패배하,-2,4
패하고,-1,4
패하다,-1,4
팽개치다,-1,5
페널티,-2,5
펴지 못,-1,0
편견,-2,4
편두통,-2,0
편리,2,1
편리성,2,1
편리하게,1,1
편리하게 이용할,1,1
편리하고,2,1
편리하다,2,1
편리하지 않은,-2,4
편안,2,1
편안하지,-1,4
편안하지 못,-2,4
편안하지 않,-1,4
편안한,2,1
편안히,2,1
편애,-1,5
편치 못하고,-2,4
편하,2,1
편한,2,1
편히,2,1
평등하,1,1
평등한,1,1
평등함을,1,1
평안,2,1
평온,1,1
평온하지 못,-2,4
평탄하다,2,1
평화로,2,1
평화롭,2,1
평화롭지 않,-2,4
평화,1,1
폐가 상하여,-2,0
폐결핵,-2,0
폐렴,-2,0
폐를 끼쳐,-2,2
폐를 끼쳤,-2,2
포근하,1,1
포근한,1,1
포기,-1,2
포기하지 않,2,1
포살되다,-1,5
포악하,-2,5
포악,-1,5
포학한,-1,5
폭삭 망,-1,4
폭군,-2,5
폭력,-2,5
폭력적,-1,5
폭발적,1,1
폭이 넓고,1,1
폭행,-1,5
폭행하,-1,5
표리부동한,-1,5
표정을 꾸며서,-1,0
표정이 환하다,1,1
푸근하,1,1
푸념을,-2,5
푸지다,1,1
푸짐하다,1,1
푹 쓰러져,-1,4
푹 주저앉,-1,4
풀이 꺾,-1,2
풀이 죽,-1,2
품격,1,1
품격을,1,1
품에 안다,1,1
품위,1,1
품위가 있,1,1
품위 있,1,1
품절남,1,1
품절녀,1,1
품질이 우수,2,1
품질이 좋,2,1
품질이 좋은,2,1
품행이 단정하지 못,-2,5
품행이 뛰어,2,1
품행이 천박,-1,5
풍년,2,1
풍모,1,1
풍미,1,1
풍부,1,1
풍성,2,1
풍요,1,1
풍자,-2,0
피가,-1,4
피가 나,-1,4
피가 난,-1,4
피가 부족,-1,4
피가 섞,-1,4
피고름,-1,4
피곤,-1,2
피꺼솟,-2,5
피난,-1,4
피눈물,-2,5
피로,-1,2
피부병,-2,0
피하거나,-1,5
피하는,-1,5
피해,-1,5
핀잔,-2,5
핀잔을,-2,5
필수,1,1
필요 없이,-1,0
필요가 없이,-1,0
필요하고,1,1
필요한 상태에,-1,0
핏기가 없,-1,2
ㅎㅎ,1,1
하는 둥,-1,0
하는 지경,-1,4
하늘하늘,1,1
하드캐리,2,1
하소연,-2,2
하소연하,-2,2
하잘것없,-1,2
하지 못,-1,0
하지 않,-1,0
하찮게,-2,2
하찮고,-2,2
하찮고 보잘것없,-2,2
하찮다,-2,2
하찮은,-2,2
학대받,-1,4
학대,-2,5
학대하,-1,5
학문,2,1
학식,2,1
한가하게,1,1
한가하고,1,1
한결같,2,1
한계,-1,4
한뜻,1,1
한마음,1,1
한마음 한뜻,1,1
한숨,-1,2
한숨 쉬,-1,2
한숨짓,-1,2
한스럽,-2,2
한스러,-2,2
한심해,-1,5
한심하,-1,5
한심한,-1,5
한이 되는,-2,2
한증,-1,0
한창 왕성,1,1
한탄함,-2,2
한탄하,-2,2
한탄,-2,2
한평생 같이,1,1
할인,1,1
함께,1,1
함부로,-1,0
함정,-1,4
합격,1,1
합당,1,1
합리,1,1
합리적,1,1
항거,-1,5
항거하,-1,5
항의하,-1,5
항의,-1,5
해,-2,0
해가,-2,0
해가 되는,-2,5
해가 될까,-2,4
해결,1,1
해결하,1,1
해고하다,-1,5
해내다,1,1
해내,1,1
해낼,1,1
해로운,-2,5
해롭다,-2,5
해롭,-1,5
해져,-1,2
해지고,-1,2
해지다,-1,2
해쳐,-1,2
해침,-2,5
해치다,-2,5
해치,-2,4
해침,-2,5
해학,1,1
해학적,1,1
햇볕이 따뜻,1,1
햇볕이 잘,1,1
햇빛이 밝다,1,1
행방불명,-1,4
행복,2,1
행복감,2,1
행복을,2,1
행복하,2,1
행복하지 아니한,-2,2
행복한,2,1
행실이 곧,2,1
행실이 나쁘,-2,5
행실이 추저분,-2,5
행운,2,1
행운을,2,1
행운의,1,1
행패,-2,5
향기,1,1
향기로운,-1,1
향상,1,1
허기,-1,2
허는,-1,2
허덕이다,-1,2
허둥지둥,-1,4
허락,1,1
허름,-1,5
허망,-1,4
허무,-1,4
허무감,-1,4
허무하,-1,4
허무한,-1,4
허물,-1,5
허물이 없,1,1
허물이 있,-1,5
허물이,-1,5
허병,-1,5
허비,-1,5
허비하,-1,5
허사가,-1,5
허사가 되어,-1,5
허섭쓰레기,-1,5
허세를,-1,5
허세를 부리다,-1,5
허세를 부림,-1,5
허술하여서,-1,5
허술한,-1,5
허술한 데가,-1,5
허술한 점,-1,5
허실 없이,1,1
허약,-1,2
허용하지 아니함,-2,0
허전,-1,2
허전한 느낌,-1,2
허전한 느낌이,-1,2
허접,-2,5
허접스럽다,-2,5
허접쓰레기,-2,5
허접하다,-2,5
허탕,-2,5
허풍,-2,5
허풍을,-1,5
허풍을 치,-1,5
허하여,-1,4
허황,-2,5
허황되,-2,5
허황된,-2,5
허황하고,-2,5
허황한,-2,4
헉헉,-1,4
헌데나,-1,4
헌신적,2,1
헐거나,-1,0
헐거워,-1,0
헐겁고,-1,0
헐게,-1,0
헐고,-1,0
헐떡,-1,4
헐뜯,-2,5
헐어서,-1,5
험상궃,-2,5
험상,-2,5
험하고,-1,5
험하다,-1,5
험하여,-1,5
험한,-1,5
헛갈리,-1,4
헛되이,-2,2
헛된,-2,2
헛디디,-1,4
헛배가 부르,-1,4
헛소리,-1,5
헛헛한,-1,4
헝클어,-1,5
헤매다,-1,4
헤아리지 못,-1,5
헤아리지 않,-1,5
헤어나지 못,-1,5
헤어지게,-1,5
헤프게,-1,5
헤프게 쓰다,-1,5
헤프지 않다,1,1
헷갈리어,-1,4
혀를 차는,-2,5
혁신,2,1
혁신적,1,1
혁신주의자,1,1
현기증,-1,4
현명하,1,1
현명한,2,1
현숙한,1,1
현시창,-1,0
현피,-1,5
혈압,-1,5
혐오,-2,5
혐오감,-2,5
혐오하,-1,5
혐짤,-1,5
협박,-2,5
협박하,-2,5
형벌,-2,5
형벌에 처,-2,5
형벌을 가하,-1,5
형벌을 감하,1,1
형벌하,-1,4
형세가 뒤바뀌어,-1,4
형세가 위태롭,-2,4
형편없,-1,5
형편 없,-1,5
형편이 딱하,-2,2
형편이 어려,-2,2
형편이 어렵,-2,2
혜택,1,1
호감,2,1
호강,2,1
호갱,-1,2
호갱님,-1,2
호되게,-1,5
호된,-1,5
호들갑,-1,5
호의,2,1
호의적,1,1
호의호식,1,1
호화롭고,2,1
호화,-1,0
호흡 곤란,-2,4
호흡곤란,-1,4
호흡이 곤란,-1,4
혼내는,-2,5
혼란스러운,-2,5
혼란스럽,-1,5
혼란에 빠진,-2,4
혼란하게,-2,4
혼모노,-2,0
혼미,-1,4
혼미하,-1,4
혼미한,-1,4
혼미해지,-1,4
혼이 나,-2,4
혼인,1,1
혼쭐을,-2,5
홀가분,1,1
홀로,-1,2
홀린 듯,-1,4
화,-2,5
화가,-2,5
화가 나,-2,5
화가 난,-2,5
화가 치밀,-2,5
화기,-2,5
화기애애,2,1
화나,-2,5
화내다,-2,5
화답,1,1
화려하,1,1
화려한,1,1
화려함,1,1
화를,-2,5
화를 내,-2,5
화를 벌컥,-2,5
화목,2,1
화목하,2,1
화목한,2,1
화목함,2,1
화사하다,2,1
화음,1,1
화재,-2,0
화창,2,1
화창한,2,1
화풀이,-1,5
화풀이를,-1,5
화합,1,1
화합하,1,1
화해하거나,1,1
확보하다,1,1
확신을,1,1
확신,1,1
확신이 없,-2,4
확실,1,1
확실하,1,1
확실하다,1,1
활짝,1,1
환각 증상,-1,4
환상,-2,0
환상이다,-1,0
환상적인,1,1
환영하다,2,1
환자,-1,2
환자의 병,-1,2
환처가,-1,2
환하게,2,1
환하고,2,1
환하다,2,1
환한,2,1
환함,2,1
활기,2,1
활기를 잃,-2,2
활달하고,2,1
활동하기에 편하,1,1
활동하지 못하게,-2,0
활력,1,1
활력 넘치는,1,1
활력 넘치다,1,1
활발하고,2,1
활발하다,2,1
활발하지 못하,-2,4
활발한,2,1
활발한 모양,2,1
활짝 트이어,1,1
황당한,-1,5
황당한 일에,-1,5
황소고집,-1,5
황송한,2,1
황천길,-1,5
황폐화,-2,2
황홀,2,1
황홀감,2,1
황홀하다,2,1
황홀한,1,1
회개,1,1
회복되다,1,1
